	logFC	logCPM	PValue	FDR
BCCIP	-0.0750818986773957	6.98310759846836	0.877614530624554	1
KCNK1	-0.18402146234327	7.01491650088528	0.880396027960663	1
SCARNA3	-0.175726589476677	7.01821576088526	0.880396027960663	1
FAM207A	-0.174822317715523	7.01782583504601	0.880396027960663	1
NGDN	-0.168525313211122	7.01416417013883	0.880396027960663	1
SPOP	0.168131327951789	7.01167506158277	0.880396027960663	1
ENSG00000256116.1	0.160619317006674	7.01316773302708	0.880396027960663	1
MAPKAPK3	-0.159095497023784	7.01380176305948	0.880396027960663	1
NUP133	-0.158888627042343	7.0186151145223	0.880396027960663	1
MEPCE	-0.157032017744272	7.01146731391475	0.880396027960663	1
ENSG00000233825.1	0.154053237620642	7.02061219960469	0.880396027960663	1
C2CD5	0.149938168689294	7.02006859198986	0.880396027960663	1
OMA1	0.14863068563114	7.02012854399075	0.880396027960663	1
WHSC1L1	0.147625993703966	7.00869621791629	0.880396027960663	1
TCTA	0.145478870001038	7.00727493824596	0.880396027960663	1
EXOSC3	-0.144821182336575	7.02052854808921	0.880396027960663	1
GCH1	-0.144564635928161	7.00978571734189	0.880396027960663	1
ENSG00000272030.1	-0.143367820906809	7.00346379396809	0.880396027960663	1
SH3RF1	0.142122743894434	7.01794229006375	0.880396027960663	1
SNRNP25	-0.142061595662345	7.01957153477303	0.880396027960663	1
PRR14L	0.14108586225366	7.02384066149408	0.880396027960663	1
FTSJ3	-0.139652318243634	7.01415526294374	0.880396027960663	1
LMTK2	0.139530220939647	7.01275874357551	0.880396027960663	1
LINC00116	-0.138658232170294	7.00585680447913	0.880396027960663	1
STAG1	0.138240137298807	7.0186908620617	0.880396027960663	1
TLDC2	0.137837613870838	7.01141504793567	0.880396027960663	1
COG1	0.137449991320612	7.01279911929468	0.880396027960663	1
EP300	0.136467550207699	7.02734684442215	0.880396027960663	1
EPHX1	0.136396080776225	7.0038343442809	0.880396027960663	1
LSS	-0.133231140254769	7.02434548417598	0.880396027960663	1
TMEM62	-0.132859127540918	7.0093588846594	0.880396027960663	1
TXNDC9	-0.132001610767647	7.01833886860156	0.880396027960663	1
PGS1	-0.13177331443298	7.01300777768504	0.880396027960663	1
DYNLT3	-0.13171142805159	7.02649889377204	0.880396027960663	1
EIF4G3	0.130731625125292	7.02025378802772	0.880396027960663	1
MEMO1	-0.128591062274757	7.0154742979299	0.880396027960663	1
LDLRAP1	0.128261059898188	7.02207930281663	0.880396027960663	1
COX16	-0.128216648774181	7.00552562505161	0.880396027960663	1
BMP2K	0.128186547018061	7.01925594977833	0.880396027960663	1
ZNF302	0.127752020043162	7.00868278631797	0.880396027960663	1
SEPHS1	-0.127279365096089	7.00910659328461	0.880396027960663	1
ARMC1	-0.126372761704757	7.02404298112941	0.880396027960663	1
GPRIN3	0.126185066626051	7.02514692973364	0.880396027960663	1
AAAS	-0.125390204517553	7.02372636654361	0.880396027960663	1
NOL11	-0.124798941944873	7.02454881297307	0.880396027960663	1
THRA	0.124022371627959	7.0147128240681	0.880396027960663	1
EIF2AK3	0.123760321348021	7.01065580483896	0.880396027960663	1
CHURC1	0.122524749192044	7.03125967416216	0.880396027960663	1
MIR1306	-0.122394787249093	7.00220415154016	0.880396027960663	1
PDGFA	-0.122341942185649	7.00529561428117	0.880396027960663	1
FUBP3	-0.12216891431399	7.01552117105114	0.880396027960663	1
NUDCD2	-0.121898092662251	7.00474061632452	0.880396027960663	1
MAP1LC3A	0.121817352730041	7.02150510886293	0.880396027960663	1
PANK2	-0.121668187390644	7.0294906148992	0.880396027960663	1
SMAP1	0.121620463016706	7.03120916060728	0.880396027960663	1
RAB43	-0.120796387689833	7.02383770656586	0.880396027960663	1
COMMD7	-0.119813029361533	7.01739942855272	0.880396027960663	1
FAM134B	0.119694208328597	7.01035960060302	0.880396027960663	1
PCTP	0.119071428568217	7.030927045221	0.880396027960663	1
ENSG00000240368.1	0.117897933073753	7.01735328766896	0.880396027960663	1
VPS16	-0.117669028216811	7.01836153190421	0.880396027960663	1
BCKDK	-0.117179960127281	7.00701964235918	0.880396027960663	1
FBXO28	-0.116462245023008	7.01821477175336	0.880396027960663	1
SLC27A2	0.115600746697166	7.00974735738404	0.880396027960663	1
KAT7	0.115158664604082	7.01099285602842	0.880396027960663	1
GPN1	-0.114884185173082	7.02887393464916	0.880396027960663	1
MYCBP	-0.114519179891435	7.00705965584024	0.880396027960663	1
ENSG00000260206.1	-0.113893830937359	7.00402380058443	0.880396027960663	1
MPV17	-0.11384709629351	7.0121891093304	0.880396027960663	1
RBM34	-0.113814727894274	7.02444266887396	0.880396027960663	1
MYADM	0.111092252943548	7.02885410753322	0.880396027960663	1
FTSJD2	-0.110939350112758	7.00748942874007	0.880396027960663	1
AGPAT3	0.110595437462191	7.00855006119673	0.880396027960663	1
NUP54	-0.109913053889448	7.0250465325166	0.880396027960663	1
ENSG00000240254.1	0.109791392270048	7.00270903963108	0.880396027960663	1
RNF185	0.109403403760262	7.00760380337094	0.880396027960663	1
ARHGEF40	0.108711200030268	7.00960188748829	0.880396027960663	1
USP8	0.10834312600414	7.00714205615963	0.880396027960663	1
MRPL45	-0.108266144413632	7.01548708559771	0.880396027960663	1
ATP6V1H	-0.108181325834087	7.02134912669147	0.880396027960663	1
TSPAN31	0.107950561859354	7.02413135384556	0.880396027960663	1
RABEP1	0.106999891247989	7.02417358921722	0.880396027960663	1
IL1R1	0.106985195249823	7.00861980462517	0.880396027960663	1
CHDH	-0.106422532016804	7.02674149476352	0.880396027960663	1
UGT8	0.106159009068108	7.01055195246947	0.880396027960663	1
USP47	0.10557126167877	7.01386062421556	0.880396027960663	1
UBE2Q1	-0.104802165128304	7.02649131109515	0.880396027960663	1
ATG9A	-0.104694875769698	7.01006204347433	0.880396027960663	1
TMEM50B	0.104590411767021	7.005161053871	0.880396027960663	1
TOM1	-0.103258598180795	7.01923321813244	0.880396027960663	1
ENSG00000272478.1	0.103187974881163	7.00783382723199	0.880396027960663	1
INO80B	-0.102495985013614	7.02252838063666	0.880396027960663	1
MAST2	0.10238789200189	7.00721343822751	0.880396027960663	1
TMEM245	0.102120606764978	7.01558071818122	0.880396027960663	1
TMEM55B	-0.101927830928635	7.0073076767346	0.880396027960663	1
SMAP2	0.101420030412657	7.00829830277148	0.880396027960663	1
MESDC2	-0.101396439256154	7.00717898914568	0.880396027960663	1
PARP12	0.10090012094606	7.01447834511046	0.880396027960663	1
RAB18	0.0988909835069484	7.02294455430249	0.880396027960663	1
PAF1	-0.0978898659774645	7.01945963486824	0.880396027960663	1
SLC25A25	-0.0964365081038691	7.01293291463681	0.880396027960663	1
RAB40C	-0.094869718559173	7.0100073047776	0.880396027960663	1
ENSG00000262160.1	0.0944496380741824	7.02398452973451	0.880396027960663	1
ENSG00000256747.1	-0.092062042438519	7.0079602171389	0.880396027960663	1
SNX33	0.0907174221978499	7.01535298342368	0.880396027960663	1
ENSG00000232220.2	0.0906664412123633	7.01619158718751	0.880396027960663	1
DCAF16	-0.0902645727647557	7.01380283061392	0.880396027960663	1
SLC7A6OS	-0.088421365259798	7.01367525538262	0.880396027960663	1
CPNE2	0.088198351259031	7.01355191662997	0.880396027960663	1
RANBP9	-0.0876345420909018	7.01039193285447	0.880396027960663	1
MYO6	-0.0871177990972904	7.00982993400193	0.880396027960663	1
ACOT2	0.0833380262277821	7.01974534922706	0.880396027960663	1
UBAP1	-0.0829033562043033	7.01707846266382	0.880396027960663	1
WDR11	0.0824712093718089	7.01631747884699	0.880396027960663	1
SCPEP1	0.0810324494897882	7.01334933018556	0.880396027960663	1
GOSR2	0.0810140196418576	7.0138367001197	0.880396027960663	1
ZNF428	-0.0808388790921625	7.01292546010766	0.880396027960663	1
PPM1B	0.0794642479207981	7.01116666251486	0.880396027960663	1
MICALL2	-0.0789527037576909	7.0153649202412	0.880396027960663	1
TUSC2	-0.0772158497542893	7.01620487559686	0.880396027960663	1
TIAL1	0.0733367455855971	7.01639042431671	0.880396027960663	1
GLE1	-0.0727677526235428	7.01493587776095	0.880396027960663	1
ENSG00000232934.3	0.166087170360673	7.04587014626427	0.88299612349319	1
RXRA	0.165286440670997	7.0474429325201	0.88299612349319	1
GPR183	0.161369284384973	7.0489544631617	0.88299612349319	1
RHOBTB3	0.154821513872452	7.05199982046189	0.88299612349319	1
SPDEF	0.150955940029439	7.0415716859293	0.88299612349319	1
CHMP7	0.145988453440461	7.0447872967596	0.88299612349319	1
RREB1	0.141707685386392	7.04138501882314	0.88299612349319	1
FAR2	0.139851909138822	7.05509715726888	0.88299612349319	1
SGPP2	0.139413892095377	7.04659798049255	0.88299612349319	1
HCLS1	0.13604919055907	7.06110899547709	0.88299612349319	1
BAZ2B	0.135322414061708	7.05111472049501	0.88299612349319	1
IRF2	0.13340812799059	7.04948792356763	0.88299612349319	1
SMARCC2	0.132384350864137	7.04161184381196	0.88299612349319	1
NDUFC1	0.129708050340649	7.04389211953323	0.88299612349319	1
UBR2	0.129276759446034	7.05471832208308	0.88299612349319	1
BTAF1	0.129039042852068	7.04402570254502	0.88299612349319	1
ENSG00000238018.1	0.128179886011263	7.04225681851286	0.88299612349319	1
SLC5A3	0.126618808951581	7.04549191136633	0.88299612349319	1
NR2C2	0.123917856715792	7.06331705505207	0.88299612349319	1
TIAF1	0.123061582582466	7.03740072512951	0.88299612349319	1
ZBTB7A	0.122832331495566	7.03707836101918	0.88299612349319	1
CCPG1	0.121385759946557	7.04446882119492	0.88299612349319	1
ENSG00000271933.1	0.121158178730786	7.05155419352489	0.88299612349319	1
MPHOSPH8	0.121097447218495	7.05500587587553	0.88299612349319	1
CACFD1	0.118614727412113	7.03835253792225	0.88299612349319	1
ELF2	0.117762130768109	7.05450861122011	0.88299612349319	1
ENSG00000258034.1	0.116909955880541	7.0525094594756	0.88299612349319	1
IVD	0.116115569345405	7.03931731907277	0.88299612349319	1
STAT5B	0.113471363026797	7.04293575604413	0.88299612349319	1
RASA1	0.11290437778968	7.05314879235145	0.88299612349319	1
GBF1	0.110637418613475	7.03613512292916	0.88299612349319	1
YPEL3	0.109565502649521	7.04638456594143	0.88299612349319	1
ENSG00000253744.1	0.109187749232561	7.06224873253993	0.88299612349319	1
GALNT10	0.107102535190631	7.03924394063131	0.88299612349319	1
NT5E	0.106286761984846	7.04258475308414	0.88299612349319	1
EGLN1	0.105944496315361	7.06057063502253	0.88299612349319	1
BOD1L1	0.105129319958661	7.05081903911302	0.88299612349319	1
IL2RG	0.104175076614464	7.05115303694224	0.88299612349319	1
KRAS	0.10337659877281	7.05853373569566	0.88299612349319	1
SAMM50	0.103042307301934	7.04463683643371	0.88299612349319	1
SENP6	0.102350287744401	7.04279788472742	0.88299612349319	1
SH3PXD2A	0.100847075153984	7.04853773827489	0.88299612349319	1
MICAL1	0.0951357560477797	7.05922110148784	0.88299612349319	1
MORC3	0.0945918706415128	7.04210675678379	0.88299612349319	1
ATE1	0.0929706299721383	7.05041483595087	0.88299612349319	1
B3GNT5	0.0911095195990295	7.05036630256806	0.88299612349319	1
APPL1	0.0895687066407883	7.05329086385742	0.88299612349319	1
TACO1	0.0880809724528992	7.04201801003475	0.88299612349319	1
ZNF518A	0.0867936441960384	7.05499925466665	0.88299612349319	1
MTMR4	0.0827332043319382	7.04842196556534	0.88299612349319	1
KDM4A	0.0793430523502498	7.05432828948889	0.88299612349319	1
C2orf82	0.0780275026239012	7.04790342586325	0.88299612349319	1
ENSG00000255031.1	0.0746211283961835	7.04860250076497	0.88299612349319	1
MFHAS1	0.0741732997859048	7.05052468693393	0.88299612349319	1
KDM5A	0.0711049977026438	7.05089471279253	0.88299612349319	1
CEP350	0.0702860355185951	7.05138633237533	0.88299612349319	1
FAHD1	0.0675254174221526	7.04738421942276	0.88299612349319	1
MANBAL	-0.168788613039137	7.04956413733679	0.88299612349319	1
STARD3NL	-0.166186197807667	7.05064785925057	0.88299612349319	1
SLC7A6	-0.161878109304359	7.04671454858382	0.88299612349319	1
APIP	-0.161329385412461	7.04473128224051	0.88299612349319	1
NAE1	-0.156043044314325	7.05350061811255	0.88299612349319	1
TMUB1	-0.150447298260222	7.04342391760888	0.88299612349319	1
EMC6	-0.149629306518126	7.05279949202321	0.88299612349319	1
RPA2	-0.147268084668523	7.05296820014524	0.88299612349319	1
SLC25A37	-0.144810218886415	7.04064742141958	0.88299612349319	1
ENSG00000229893.1	-0.144752418542234	7.03955096713105	0.88299612349319	1
ASXL1	-0.142615065177287	7.03918177176988	0.88299612349319	1
ENSG00000265840.1	-0.139684974967022	7.04589351209223	0.88299612349319	1
PITRM1	-0.13755246681469	7.03808119544907	0.88299612349319	1
LAMP2	-0.137164931902785	7.03786733260819	0.88299612349319	1
ATG16L1	-0.136270468220336	7.04664653501905	0.88299612349319	1
C19orf52	-0.136228872358707	7.03704972467733	0.88299612349319	1
DCAF12	-0.135809581714195	7.05987947457531	0.88299612349319	1
PSMD11	-0.134994216651427	7.0561211279328	0.88299612349319	1
NOTCH1	-0.13360272471755	7.05082568857791	0.88299612349319	1
SETD8	-0.131965176492133	7.03796901324098	0.88299612349319	1
ZFAND1	-0.131422600855376	7.03854478588376	0.88299612349319	1
PITPNB	-0.12649494450197	7.05969794210949	0.88299612349319	1
AKT2	-0.124766135082247	7.04065702196137	0.88299612349319	1
VTRNA1-2	-0.123349351942237	7.05487068401767	0.88299612349319	1
PDE12	-0.121636253894766	7.03806884591816	0.88299612349319	1
ISY1-RAB43	-0.119984942981117	7.04395826580938	0.88299612349319	1
WBP11	-0.119423697369681	7.06254208886225	0.88299612349319	1
SOWAHC	-0.118650685870777	7.04065522477709	0.88299612349319	1
STK40	-0.117297521125053	7.05310981464515	0.88299612349319	1
APOL1	-0.114614520979176	7.04555964874243	0.88299612349319	1
ACSS1	-0.114496459332908	7.05538917571265	0.88299612349319	1
OSBPL8	-0.110528806792703	7.04035611192711	0.88299612349319	1
PNKP	-0.109490484690912	7.05930243418562	0.88299612349319	1
ALG2	-0.108913632485258	7.06092372558795	0.88299612349319	1
TAF13	-0.108674190990538	7.06091851812767	0.88299612349319	1
FKBP11	-0.108123059890059	7.05570342136633	0.88299612349319	1
SNORA42	-0.105501676472248	7.05476060076881	0.88299612349319	1
KIAA0907	-0.104201727407346	7.04289482931971	0.88299612349319	1
ATP2C1	-0.103736358527486	7.04540410001843	0.88299612349319	1
CDK12	-0.10219644187323	7.04885814522021	0.88299612349319	1
SEC24D	-0.101190717034918	7.05106854476118	0.88299612349319	1
MIR1181	-0.100315813038722	7.05355778929685	0.88299612349319	1
GTF2E2	-0.099087352935211	7.05339675557652	0.88299612349319	1
COPS7A	-0.0981293619403707	7.04307753292614	0.88299612349319	1
PPID	-0.0961444167809502	7.04328987449497	0.88299612349319	1
ENSG00000228275.1	-0.0960765001698676	7.04494889026825	0.88299612349319	1
CUEDC2	-0.0948496785967482	7.05466379913892	0.88299612349319	1
ELAC2	-0.0945569517429726	7.04611917533794	0.88299612349319	1
ARFRP1	-0.0933230586999576	7.04919897144201	0.88299612349319	1
ZNF770	-0.0883519882186479	7.04680902236742	0.88299612349319	1
TMEM173	-0.0878764084554791	7.0542994590551	0.88299612349319	1
ABCF3	-0.0869527100327813	7.05444307306614	0.88299612349319	1
BSCL2	-0.0839883323115205	7.04859122596021	0.88299612349319	1
STX16-NPEPL1	-0.0820112048438802	7.05422821858537	0.88299612349319	1
RALGDS	-0.0816447247503167	7.04624557637611	0.88299612349319	1
DHX8	-0.0799238888333275	7.04514195052814	0.88299612349319	1
TSNAX	-0.0786248639159573	7.05381790065949	0.88299612349319	1
ZMYND8	-0.0779236020186325	7.05240377389456	0.88299612349319	1
SEMA4B	-0.0769426184530514	7.04810171189987	0.88299612349319	1
UTP3	-0.0606968526620491	7.04962245404799	0.88299612349319	1
ENSG00000263165.1	0.1448106999234	7.07462095558118	0.88543371325583	1
NIPSNAP3A	0.143342947737933	7.08256879637206	0.88543371325583	1
CTDSPL	0.142368344425825	7.0847587036023	0.88543371325583	1
BTBD3	0.14130515639726	7.08768513669431	0.88543371325583	1
DERA	0.140719698752667	7.08875199565097	0.88543371325583	1
AP3B1	0.137074293573364	7.07983887712272	0.88543371325583	1
ENSG00000258714.2	0.136495631533914	7.09112473111479	0.88543371325583	1
BTN3A2	0.133883358252849	7.08305863366169	0.88543371325583	1
KMT2C	0.133181165207121	7.08330236200356	0.88543371325583	1
LETMD1	0.124743308299991	7.09537102894988	0.88543371325583	1
CYB561A3	0.124427292268397	7.08950224834115	0.88543371325583	1
MYO18A	0.123957184269096	7.09400189587079	0.88543371325583	1
BIVM-ERCC5	0.122575315157141	7.08438066331793	0.88543371325583	1
MAN2C1	0.121720711338295	7.09438619483841	0.88543371325583	1
ARHGEF18	0.11975129526628	7.0846430156925	0.88543371325583	1
RBFOX2	0.113812024021916	7.09304614010221	0.88543371325583	1
CCDC107	0.113175121798395	7.0804907439683	0.88543371325583	1
SECISBP2	0.112658411566352	7.08255575005683	0.88543371325583	1
TTC37	0.11148260250612	7.08328608710201	0.88543371325583	1
ZFP91-CNTF	0.111368158946427	7.09291978022027	0.88543371325583	1
DSCR3	0.110727860081295	7.08207571954626	0.88543371325583	1
ZMYND11	0.110520111470126	7.08134612433478	0.88543371325583	1
PNPLA2	0.105952457448287	7.07914417655354	0.88543371325583	1
DAB2IP	0.100706653110011	7.09173092450518	0.88543371325583	1
UBE2G2	0.0975125039061217	7.07986113633583	0.88543371325583	1
SPAG9	0.0938705175610107	7.07536921018131	0.88543371325583	1
PLEKHF2	0.0926694859062605	7.08283999926556	0.88543371325583	1
SFXN1	0.0926619165082015	7.07575397701022	0.88543371325583	1
PTPN6	0.091289798374287	7.08257015452981	0.88543371325583	1
TMEM164	0.0887424064850337	7.08152951773234	0.88543371325583	1
RSU1	0.088714351776709	7.08627794825165	0.88543371325583	1
WBP1L	0.0882175456289992	7.08383491317651	0.88543371325583	1
CNOT7	0.086994829561362	7.08128199951262	0.88543371325583	1
DLG1	0.0845313642800446	7.08942209495858	0.88543371325583	1
SCAF8	0.0834920027809974	7.08717798968075	0.88543371325583	1
ESRP2	0.0792588644357567	7.08512726630811	0.88543371325583	1
PALM2-AKAP2	0.0789967677527921	7.07792643385937	0.88543371325583	1
RNF103	0.0780096585263177	7.08755675987178	0.88543371325583	1
FBXL14	0.0726664529424245	7.08263478421008	0.88543371325583	1
CLIP2	0.066894000445811	7.08135353169181	0.88543371325583	1
DICER1	0.0666715301292115	7.08402531603936	0.88543371325583	1
AATF	-0.161612971717231	7.0798138658239	0.88543371325583	1
SNRNP40	-0.151060172290143	7.08494157542746	0.88543371325583	1
ENSG00000261641.2	-0.146468596702909	7.08258085673132	0.88543371325583	1
MRPS10	-0.146184465102007	7.08516352661565	0.88543371325583	1
ENSG00000256164.1	-0.144900009679916	7.08180036272392	0.88543371325583	1
PRPF40A	-0.138175605642019	7.08718998005494	0.88543371325583	1
PIGC	-0.137346724494605	7.08920605398828	0.88543371325583	1
SNORD45B	-0.137201393367784	7.07394164078518	0.88543371325583	1
ANAPC13	-0.13609711013944	7.07409255148622	0.88543371325583	1
BFAR	-0.135461199408167	7.09043300815693	0.88543371325583	1
TP53	-0.133554947359291	7.09331639807228	0.88543371325583	1
PSMD12	-0.131586239820758	7.08666826506684	0.88543371325583	1
SART3	-0.130881648012074	7.08438464979767	0.88543371325583	1
SLC7A5P2	-0.130672647630549	7.08639866442681	0.88543371325583	1
STK38L	-0.130508818879545	7.07522748598842	0.88543371325583	1
RALA	-0.129976050021771	7.08113071414886	0.88543371325583	1
CNOT11	-0.127762971332814	7.09237857039933	0.88543371325583	1
PCMTD2	-0.127154641205327	7.08762142191098	0.88543371325583	1
RIF1	-0.126295976965295	7.08177988126508	0.88543371325583	1
RSC1A1	-0.125835493220958	7.0715703146004	0.88543371325583	1
SCCPDH	-0.125289159712021	7.09172199450895	0.88543371325583	1
ZNHIT3	-0.124319980522483	7.08881697326687	0.88543371325583	1
ARID5B	-0.123721556924535	7.09005910159653	0.88543371325583	1
RNF220	-0.123476861265697	7.09253764476395	0.88543371325583	1
TMX1	-0.122529884332364	7.09218209253738	0.88543371325583	1
MAP7	-0.12131083120826	7.07597456376453	0.88543371325583	1
RELA	-0.120512359702553	7.08882054073188	0.88543371325583	1
MAD2L1BP	-0.11956459610269	7.07237926424612	0.88543371325583	1
KIAA0947	-0.117054712859754	7.07124421549326	0.88543371325583	1
PRKAG1	-0.115035085010708	7.08273567139731	0.88543371325583	1
ZDHHC4	-0.114339517278967	7.09483238612471	0.88543371325583	1
TMCO3	-0.113203394554382	7.08825653640835	0.88543371325583	1
TVP23B	-0.11181165173699	7.0830019071624	0.88543371325583	1
SGTA	-0.111073119727925	7.07889685805619	0.88543371325583	1
LOC148413	-0.108966411276158	7.07182260714862	0.88543371325583	1
RB1CC1	-0.108202115672404	7.08675726678958	0.88543371325583	1
PTPMT1	-0.10808317124359	7.08923223236293	0.88543371325583	1
CENPV	-0.104544262050571	7.09354485325131	0.88543371325583	1
P2RY11	-0.10308476528519	7.09467256191692	0.88543371325583	1
LOC285033	-0.102413542783232	7.0852523397061	0.88543371325583	1
C12orf23	-0.101007324030681	7.07755078423854	0.88543371325583	1
NEDD8-MDP1	-0.100651063570363	7.08843837821532	0.88543371325583	1
FEM1A	-0.100047611523261	7.0834364144884	0.88543371325583	1
FBXO21	-0.0987833106135727	7.07159243694439	0.88543371325583	1
ENSG00000269604.1	-0.0983116770380922	7.08143312329376	0.88543371325583	1
SPATA13	-0.0981585401806505	7.08772453776655	0.88543371325583	1
EIF2B5	-0.0981237900631414	7.0748409453608	0.88543371325583	1
ERI3	-0.0980076589200043	7.08037423817194	0.88543371325583	1
EXOSC10	-0.0971359347398596	7.08759004354182	0.88543371325583	1
RNF126	-0.0969443341243194	7.08044882395481	0.88543371325583	1
METAP2	-0.0967333489228253	7.07739550107883	0.88543371325583	1
HTRA2	-0.0965997270179978	7.08567738034247	0.88543371325583	1
PRKRA	-0.0961059801593672	7.07501452015982	0.88543371325583	1
CCAR1	-0.090953085250378	7.08760408883097	0.88543371325583	1
ENSG00000229111.1	-0.0903841091530188	7.08252211978186	0.88543371325583	1
NSMCE1	-0.0901867625610176	7.09050480647602	0.88543371325583	1
CHCHD7	-0.0892941967651173	7.08419805403513	0.88543371325583	1
ANP32B	-0.0892625293791856	7.09124460796281	0.88543371325583	1
UGGT1	-0.0890011090525345	7.08342610734652	0.88543371325583	1
MED4-AS1	-0.0888544954478853	7.08255464001563	0.88543371325583	1
GJB2	-0.0887750876361556	7.07708978211167	0.88543371325583	1
PAK2	-0.085808401722385	7.08992331113093	0.88543371325583	1
ARFGAP3	-0.0832269819314825	7.09003043307656	0.88543371325583	1
TRIP10	-0.0820025920534078	7.08508351189586	0.88543371325583	1
ENSG00000256569.1	-0.0814257773021704	7.08068976343284	0.88543371325583	1
NMT1	-0.0809995898894454	7.0857310378874	0.88543371325583	1
FYTTD1	-0.08095772441387	7.07622653209796	0.88543371325583	1
TM2D3	-0.0786527496608273	7.07783638757864	0.88543371325583	1
GADD45A	-0.0778309659610476	7.08689883860057	0.88543371325583	1
GNPAT	-0.0734524327312709	7.07814108418029	0.88543371325583	1
DCTN5	-0.064921707705076	7.08298476978131	0.88543371325583	1
RAP2A	-0.155789381270523	7.11340979902234	0.887725047805794	1
MCM5	-0.152849228460883	7.11177852359442	0.887725047805794	1
ANKLE2	-0.146390026994509	7.11036863194336	0.887725047805794	1
RNF40	-0.144131964768255	7.11109061335827	0.887725047805794	1
GALNT2	-0.135181605306217	7.11356931874795	0.887725047805794	1
SLC35B1	-0.13435655287994	7.10631570733852	0.887725047805794	1
RNF139	-0.134088058812884	7.12321421027642	0.887725047805794	1
KDM5B	-0.133759121886403	7.11109175707697	0.887725047805794	1
ADSS	-0.132617154923078	7.11580740937431	0.887725047805794	1
ENSG00000259052.1	-0.131698294389304	7.10609910137747	0.887725047805794	1
PRPF3	-0.1305588060777	7.1094639530059	0.887725047805794	1
PSMD10	-0.130428950660164	7.11527665651741	0.887725047805794	1
TAF11	-0.126962094830412	7.10839798430472	0.887725047805794	1
ENSG00000255906.1	-0.121854449167193	7.12586767078262	0.887725047805794	1
CBX1	-0.121079949379108	7.10444639102709	0.887725047805794	1
TWF2	-0.119882977054515	7.12353121881668	0.887725047805794	1
RALGAPA2	-0.119169041606722	7.10251894113185	0.887725047805794	1
RPP25L	-0.118358964672161	7.11747658803881	0.887725047805794	1
B4GALT5	-0.118239727755568	7.1174586138591	0.887725047805794	1
TRAPPC2L	-0.11609719520734	7.1196725937305	0.887725047805794	1
AKAP8L	-0.113367050371853	7.1206591241233	0.887725047805794	1
FADD	-0.113200736255661	7.12750859615255	0.887725047805794	1
IMPAD1	-0.111089840661376	7.12760084430117	0.887725047805794	1
RAB35	-0.109411525130268	7.11372537406447	0.887725047805794	1
PMF1-BGLAP	-0.108090552688789	7.10997334887075	0.887725047805794	1
RBM8A	-0.106736602412877	7.12707006528018	0.887725047805794	1
ENSG00000224407.1	-0.106713592478601	7.10959163640196	0.887725047805794	1
NRD1	-0.104263013373054	7.11980283885765	0.887725047805794	1
SRP54	-0.104245897877725	7.11120220210818	0.887725047805794	1
ATP6V0C	-0.103355735809628	7.10409089819074	0.887725047805794	1
ENSG00000254721.1	-0.103152572229811	7.11928429831608	0.887725047805794	1
PSMF1	-0.102093178097828	7.10376838583255	0.887725047805794	1
ENSG00000204685.5	-0.10097504818104	7.10725345232775	0.887725047805794	1
CASP4	-0.100797769264598	7.11964575368211	0.887725047805794	1
DDIT3	-0.100413406940977	7.12062735123029	0.887725047805794	1
PTK2	-0.100072436085122	7.1173618512009	0.887725047805794	1
SLC37A3	-0.0989187172558093	7.10345321337513	0.887725047805794	1
DEGS1	-0.0983390598910304	7.10671251156133	0.887725047805794	1
CDK10	-0.0959915749454814	7.123300719458	0.887725047805794	1
TNPO3	-0.0958205150695338	7.1109925682164	0.887725047805794	1
EIF2A	-0.095084675689348	7.11916745843303	0.887725047805794	1
ELOF1	-0.0947249356971842	7.11819695889657	0.887725047805794	1
BCAS2	-0.0937373867807787	7.10708339438697	0.887725047805794	1
ADSL	-0.0934411719903911	7.12322044735347	0.887725047805794	1
MIR4749	-0.0931768819547969	7.12543172368667	0.887725047805794	1
SUCLA2	-0.090547237943935	7.11178540747766	0.887725047805794	1
URI1	-0.0880450160770675	7.11101857438461	0.887725047805794	1
SOLH	-0.0879564947005215	7.12082111224091	0.887725047805794	1
POLG	-0.0839544879694468	7.11459664497932	0.887725047805794	1
GFM1	-0.0838696593702218	7.10777731707958	0.887725047805794	1
U2AF1	-0.0820764074369457	7.11085390328691	0.887725047805794	1
BAX	-0.0804308655681779	7.11192164864341	0.887725047805794	1
ANKHD1-EIF4EBP3	0.14339136103731	7.11608551727963	0.887725047805794	1
ANKHD1	0.141595226960945	7.11361574745298	0.887725047805794	1
IL18	0.139055767865682	7.11452179584025	0.887725047805794	1
SGK1	0.135145581310709	7.11219351173348	0.887725047805794	1
ENSG00000254835.1	0.132401854129526	7.10913080236589	0.887725047805794	1
HECA	0.129804283833484	7.12203196629431	0.887725047805794	1
TBC1D2B	0.129369483994906	7.10888062089225	0.887725047805794	1
KIDINS220	0.127305451771819	7.12228548360135	0.887725047805794	1
SHOC2	0.1234293050906	7.11833218848702	0.887725047805794	1
ENSG00000261771.1	0.122073301499853	7.11766692491881	0.887725047805794	1
STX12	0.121630902620762	7.12088787413074	0.887725047805794	1
SERPING1	0.119768910233263	7.12606848958897	0.887725047805794	1
UBL3	0.11888961714863	7.11336773232445	0.887725047805794	1
SKIV2L2	0.117845818083931	7.1049732737254	0.887725047805794	1
VPS13C	0.117618332649839	7.10100535715998	0.887725047805794	1
FAM53B	0.117160915783314	7.1004752135914	0.887725047805794	1
